search_role,title,company,location,category,description,created,url,search_text,mentions_Python,mentions_SQL,mentions_Power_BI,mentions_Excel,mentions_Tableau,mentions_Pandas,mentions_Machine_Learning,mentions_Statistics,role_searched,city_searched
business_analyst_Pune,"Lead - Business Analyst (Customer Experience, App/Web",Talent Pro,"Pune, Maharashtra",IT Jobs,"Mandatory (Experience 1): Minimum 4 years of experience in user analytics or behavioural data analysis, focusing on user app and web journeys Mandatory (Experience 2): Experience in analyzing clickstream and behavioral data using tools such as Google Analytics, Mixpanel, CleverTap, or Firebase Mandatory (Skills 1): Hands-on experience in A/B testing, including hypothesis design, experimentation, and result interpretation. Mandatory (Skills 2): Strong analytical ability to identify behavioral pa…",2025-10-15T06:42:59Z,https://www.adzuna.in/details/5447797229?utm_medium=api&utm_source=bf82a680,"lead - business analyst (customer experience, app/web it jobs mandatory (experience 1): minimum 4 years of experience in user analytics or behavioural data analysis, focusing on user app and web journeys mandatory (experience 2): experience in analyzing clickstream and behavioral data using tools such as google analytics, mixpanel, clevertap, or firebase mandatory (skills 1): hands-on experience in a/b testing, including hypothesis design, experimentation, and result interpretation. mandatory (skills 2): strong analytical ability to identify behavioral pa…",False,False,False,False,False,False,False,False,business_analyst,Pune
business_analyst_Pune,ISV Global Oracle Sales and Pricing Business Analyst,Emerson,"Pune, Maharashtra",IT Jobs,"Description In This Role, Your Responsibilities Will Be: Provide application support to the Oracle Order management module (ASO, ONT, Pricing), as well as Pricing integration with Vendavo software Continuous review of Quote/Order processes and configuration to increase stability, speed and reduce support calls Work with group support teams on issue resolutions: Emerson Application Support Group, DBA, Community of practices… Develop strong relationship with business process owners and in particu…",2026-07-08T03:23:52Z,https://www.adzuna.in/details/5791442366?utm_medium=api&utm_source=bf82a680,"isv global oracle sales and pricing business analyst it jobs description in this role, your responsibilities will be: provide application support to the oracle order management module (aso, ont, pricing), as well as pricing integration with vendavo software continuous review of quote/order processes and configuration to increase stability, speed and reduce support calls work with group support teams on issue resolutions: emerson application support group, dba, community of practices… develop strong relationship with business process owners and in particu…",False,False,False,False,False,False,False,False,business_analyst,Pune
business_analyst_Pune,Business Analyst/Project Management Senior Lead- Equities,Citigroup,"Pune, Maharashtra",Consultancy Jobs,"The Project Management Senior Lead is a strategic professional who closely follows latest trends in own field and adapts them for application within own job and the business. Typically a small number of people within the business that provide the same level of expertise. Excellent communication skills required in order to negotiate internally, often at a senior level. Developed communication and diplomacy skills are required in order to guide, influence and convince others, in particular collea…",2026-07-04T11:48:33Z,https://www.adzuna.in/details/5787618471?utm_medium=api&utm_source=bf82a680,"business analyst/project management senior lead- equities consultancy jobs the project management senior lead is a strategic professional who closely follows latest trends in own field and adapts them for application within own job and the business. typically a small number of people within the business that provide the same level of expertise. excellent communication skills required in order to negotiate internally, often at a senior level. developed communication and diplomacy skills are required in order to guide, influence and convince others, in particular collea…",False,False,False,False,False,False,False,False,business_analyst,Pune
business_analyst_Pune,Business Process Analyst,Highrise Solutions LLP,"Pune, Maharashtra",IT Jobs,"Job Description: Summary: Business Process Analyst The Business Process Analyst is responsible for analyzing, designing, and implementing business processes to enhance efficiency, productivity, and the overall performance of the organization. This role involves working closely with various departments to identify areas of improvement, recommend solutions, and ensure that business processes align with organizational goals. Business Process Analyst is responsible for transforming and transferring…",2026-05-13T02:12:24Z,https://www.adzuna.in/details/5727228063?utm_medium=api&utm_source=bf82a680,"business process analyst it jobs job description: summary: business process analyst the business process analyst is responsible for analyzing, designing, and implementing business processes to enhance efficiency, productivity, and the overall performance of the organization. this role involves working closely with various departments to identify areas of improvement, recommend solutions, and ensure that business processes align with organizational goals. business process analyst is responsible for transforming and transferring…",False,False,False,False,False,False,False,False,business_analyst,Pune
business_analyst_Pune,Business Systems Analyst,Varite,"Pune, Maharashtra",IT Jobs,"This virtual global position will support Concur COMPLEAT, a robust quality assurance system that automates file-finishing, reduces PNR processing time, ensures reservation accuracy and does Auto-ticketing. Concur COMPLEAT drives revenue, automates processes and eliminates manual tasks. COMPLEAT is a product of Concur. It supports multiple global distribution systems and is fully integrated with GBT existing front- and back-office systems and support exporting data to third-party tools. The exp…",2026-07-28T07:44:47Z,https://www.adzuna.in/details/5817918366?utm_medium=api&utm_source=bf82a680,"business systems analyst it jobs this virtual global position will support concur compleat, a robust quality assurance system that automates file-finishing, reduces pnr processing time, ensures reservation accuracy and does auto-ticketing. concur compleat drives revenue, automates processes and eliminates manual tasks. compleat is a product of concur. it supports multiple global distribution systems and is fully integrated with gbt existing front- and back-office systems and support exporting data to third-party tools. the exp…",False,False,False,False,False,False,False,False,business_analyst,Pune
business_analyst_Pune,Business Intelligence Analyst,Cummins,"Pune, Maharashtra",IT Jobs,"Description The Business Intelligence Analyst is responsible for preparing and delivering business intelligence (BI) analyses, dashboards, and reports for key stakeholders to support data-driven decision-making. This role gathers reporting requirements, extracts and analyzes data from multiple systems, ensures data quality, and develops meaningful insights using standardized reporting practices and analytical tools. The analyst collaborates with business and technical teams to translate busines…",2026-07-09T03:48:26Z,https://www.adzuna.in/details/5793370884?utm_medium=api&utm_source=bf82a680,"business intelligence analyst it jobs description the business intelligence analyst is responsible for preparing and delivering business intelligence (bi) analyses, dashboards, and reports for key stakeholders to support data-driven decision-making. this role gathers reporting requirements, extracts and analyzes data from multiple systems, ensures data quality, and develops meaningful insights using standardized reporting practices and analytical tools. the analyst collaborates with business and technical teams to translate busines…",False,False,False,False,False,False,False,False,business_analyst,Pune
business_analyst_Pune,Business Intelligence Analyst,Cummins Inc.,"Pune, Maharashtra",IT Jobs,"The Business Intelligence Analyst is responsible for preparing and delivering business intelligence (BI) analyses, dashboards, and reports for key stakeholders to support data-driven decision-making. This role gathers reporting requirements, extracts and analyzes data from multiple systems, ensures data quality, and develops meaningful insights using standardized reporting practices and analytical tools. The analyst collaborates with business and technical teams to translate business requiremen…",2026-07-08T10:40:30Z,https://www.adzuna.in/details/5792033018?utm_medium=api&utm_source=bf82a680,"business intelligence analyst it jobs the business intelligence analyst is responsible for preparing and delivering business intelligence (bi) analyses, dashboards, and reports for key stakeholders to support data-driven decision-making. this role gathers reporting requirements, extracts and analyzes data from multiple systems, ensures data quality, and develops meaningful insights using standardized reporting practices and analytical tools. the analyst collaborates with business and technical teams to translate business requiremen…",False,False,False,False,False,False,False,False,business_analyst,Pune
business_analyst_Pune,Business Systems Analyst,Fastly,"Pune, Maharashtra",IT Jobs,"Fastly helps people stay better connected with the things they love. Fastly’s edge cloud platform enables customers to create great digital experiences quickly, securely, and reliably by processing, serving, and securing our customers’ applications as close to their end-users as possible — at the edge of the Internet. The platform is designed to take advantage of the modern internet, to be programmable, and to support agile software development. Fastly’s customers include many of the world’s mo…",2026-05-14T02:25:25Z,https://www.adzuna.in/details/5728415437?utm_medium=api&utm_source=bf82a680,"business systems analyst it jobs fastly helps people stay better connected with the things they love. fastly’s edge cloud platform enables customers to create great digital experiences quickly, securely, and reliably by processing, serving, and securing our customers’ applications as close to their end-users as possible — at the edge of the internet. the platform is designed to take advantage of the modern internet, to be programmable, and to support agile software development. fastly’s customers include many of the world’s mo…",False,False,False,False,False,False,False,False,business_analyst,Pune
business_analyst_Pune,Business Systems Analyst,Cornerstone OnDemand,"Pune, Maharashtra",IT Jobs,"We're looking for a Business Systems Analyst This role is Office Based, Pune Office Oracle Fusion Finance Systems Analyst Cornerstone is seeking a highly experienced Finance Systems Analyst with deep functional and domain expertise in Oracle Fusion Procure to Pay (P2P) and Expense Management. This role is responsible for driving the design, configuration, optimization, and ongoing support of Oracle Fusion Procurement and Expense modules, with a strong focus on leveraging Oracle Fusion’s embedde…",2026-08-01T20:51:15Z,https://www.adzuna.in/details/5824130015?utm_medium=api&utm_source=bf82a680,"business systems analyst it jobs we're looking for a business systems analyst this role is office based, pune office oracle fusion finance systems analyst cornerstone is seeking a highly experienced finance systems analyst with deep functional and domain expertise in oracle fusion procure to pay (p2p) and expense management. this role is responsible for driving the design, configuration, optimization, and ongoing support of oracle fusion procurement and expense modules, with a strong focus on leveraging oracle fusion’s embedde…",False,False,False,False,False,False,False,False,business_analyst,Pune
business_analyst_Pune,Business Systems Analyst,Cornerstone onDemand,"Pune, Maharashtra",IT Jobs,"Oracle Fusion Finance Systems Analyst Cornerstone is seeking a highly experienced Finance Systems Analyst with deep functional and domain expertise in Oracle Fusion Procure to Pay (P2P) and Expense Management. This role is responsible for driving the design, configuration, optimization, and ongoing support of Oracle Fusion Procurement and Expense modules, with a strong focus on leveraging Oracle Fusion's embedded AI and intelligent automation capabilities to improve efficiency, compliance, and …",2026-08-01T10:50:24Z,https://www.adzuna.in/details/5823363672?utm_medium=api&utm_source=bf82a680,"business systems analyst it jobs oracle fusion finance systems analyst cornerstone is seeking a highly experienced finance systems analyst with deep functional and domain expertise in oracle fusion procure to pay (p2p) and expense management. this role is responsible for driving the design, configuration, optimization, and ongoing support of oracle fusion procurement and expense modules, with a strong focus on leveraging oracle fusion's embedded ai and intelligent automation capabilities to improve efficiency, compliance, and …",False,False,False,False,False,False,False,False,business_analyst,Pune
business_analyst_Pune,Business Technical Analyst,Not disclosed,"Pune, Maharashtra",IT Jobs,"Job description: Recent graduates and/or equivalent experience. Experience with ticket-handling system is an advantage. Documentation skills, excellent verbal and written communication skills. Experience in using MS Office and end-user applications. 1-3Years of experience In Unix & SQL 1-4 Years of experience who is having having in Application support,Production Support, etc.",2024-05-10T07:38:59Z,https://www.adzuna.in/details/4686706148?utm_medium=api&utm_source=bf82a680,"business technical analyst it jobs job description: recent graduates and/or equivalent experience. experience with ticket-handling system is an advantage. documentation skills, excellent verbal and written communication skills. experience in using ms office and end-user applications. 1-3years of experience in unix & sql 1-4 years of experience who is having having in application support,production support, etc.",False,True,False,False,False,False,False,False,business_analyst,Pune
business_analyst_Pune,NAS Impl ICE Business Analyst Pune_Lyric 167495,ADP,"Pune, Maharashtra",IT Jobs,"Position Purpose: Support the business org to achieve all departmental KPIs through the successful provision of Consulting and Project services to ADP Clients in line with agreed standards and timeframes. Key Responsibilities: Define client requirements, provide gap analysis, document, help coordinate build and configure the outcome of these efforts. Partner with internal and external client stakeholders to develop an executable plan that accounts for both functional and technical work streams …",2026-04-03T09:36:45Z,https://www.adzuna.in/details/5688254808?utm_medium=api&utm_source=bf82a680,"nas impl ice business analyst pune_lyric 167495 it jobs position purpose: support the business org to achieve all departmental kpis through the successful provision of consulting and project services to adp clients in line with agreed standards and timeframes. key responsibilities: define client requirements, provide gap analysis, document, help coordinate build and configure the outcome of these efforts. partner with internal and external client stakeholders to develop an executable plan that accounts for both functional and technical work streams …",False,False,False,False,False,False,False,False,business_analyst,Pune
business_analyst_Pune,AI Business Systems Analyst,"QAD, Inc.","Pune, Maharashtra",IT Jobs,"Job Description Independently analyzes complex business and operational problems where solutions are not readily apparent, requiring evaluation of multiple business options, process trade-offs, and operational constraints. Translates complex global support requirements into clearly defined functional specifications and business configurations. Accountable for the end-to-end alignment of business processes to enterprise systems, including requirement scoping, mapping, testing, configuration veri…",2026-07-16T18:56:43Z,https://www.adzuna.in/details/5802882068?utm_medium=api&utm_source=bf82a680,"ai business systems analyst it jobs job description independently analyzes complex business and operational problems where solutions are not readily apparent, requiring evaluation of multiple business options, process trade-offs, and operational constraints. translates complex global support requirements into clearly defined functional specifications and business configurations. accountable for the end-to-end alignment of business processes to enterprise systems, including requirement scoping, mapping, testing, configuration veri…",False,False,False,False,False,False,False,False,business_analyst,Pune
business_analyst_Pune,Senior Business Applications Analyst,Incontact,"Pune, Maharashtra",IT Jobs,"How will you make an impact Enable and support the company strategy and business needs Enable system processes to support business strategies and objectives Taking part in design and executing complex and high profile projects according to defined goals and KPIs Configure, deploy and upgrade Salesforce in accordance with the company plans Create and maintain comprehensive project documentation, including requirement documents and test plans Managing on-going business requirements lifecycle by d…",2026-06-23T07:22:19Z,https://www.adzuna.in/details/5773087618?utm_medium=api&utm_source=bf82a680,"senior business applications analyst it jobs how will you make an impact enable and support the company strategy and business needs enable system processes to support business strategies and objectives taking part in design and executing complex and high profile projects according to defined goals and kpis configure, deploy and upgrade salesforce in accordance with the company plans create and maintain comprehensive project documentation, including requirement documents and test plans managing on-going business requirements lifecycle by d…",False,False,False,False,False,False,False,False,business_analyst,Pune
business_analyst_Pune,Senior Business Applications Analyst,NICE,"Pune, Maharashtra",IT Jobs,"How will you make an impact Enable and support the company strategy and business needs Enable system processes to support business strategies and objectives Taking part in design and executing complex and high profile projects according to defined goals and KPI's Configure, deploy and upgrade Salesforce in accordance with the company plans Create and maintain comprehensive project documentation, including requirement documents and test plans Managing on-going business requirements lifecycle by …",2026-07-19T07:22:23Z,https://www.adzuna.in/details/5806702920?utm_medium=api&utm_source=bf82a680,"senior business applications analyst it jobs how will you make an impact enable and support the company strategy and business needs enable system processes to support business strategies and objectives taking part in design and executing complex and high profile projects according to defined goals and kpi's configure, deploy and upgrade salesforce in accordance with the company plans create and maintain comprehensive project documentation, including requirement documents and test plans managing on-going business requirements lifecycle by …",False,False,False,False,False,False,False,False,business_analyst,Pune
MIS_executive_Pune,MIS executive ( Pune ),Naukripay,"Nana Peth, Pune",IT Jobs,"Mail:- info@naukripay.com MIS (Management Information Systems) Executive collects, analyzes, and reports organizational data. Key duties include data management, report generation, and cross-departmental coordination.Core ResponsibilitiesData Management: Collect, organize, and maintain large datasets from multiple departments.Report Preparation: Build daily, weekly, and monthly MIS reports, summaries, and performance dashboards.Quality Control: Validate and verify data accuracy to fix errors or…",2026-08-01T20:48:10Z,https://www.adzuna.in/details/5824125512?utm_medium=api&utm_source=bf82a680,"mis executive ( pune ) it jobs mail:- info@naukripay.com mis (management information systems) executive collects, analyzes, and reports organizational data. key duties include data management, report generation, and cross-departmental coordination.core responsibilitiesdata management: collect, organize, and maintain large datasets from multiple departments.report preparation: build daily, weekly, and monthly mis reports, summaries, and performance dashboards.quality control: validate and verify data accuracy to fix errors or…",False,False,False,False,False,False,False,False,MIS_executive,Pune
MIS_executive_Pune,Senior Executive - MIS-Workforce Management-WFM,EXL,"Pune, Maharashtra",Accounting & Finance Jobs,"Description The WFM Executive plays a key role in managing business information systems and ensuring smooth data flow across departments. They are responsible for collecting, consolidating, and validating data from multiple sources, preparing daily/weekly/monthly reports, and creating dashboards to support management decision-making. The role also involves analyzing performance trends, identifying gaps or process improvements, and ensuring data accuracy in all reports. Additionally, the WFM Exe…",2025-11-27T22:32:31Z,https://www.adzuna.in/details/5516180295?utm_medium=api&utm_source=bf82a680,"senior executive - mis-workforce management-wfm accounting & finance jobs description the wfm executive plays a key role in managing business information systems and ensuring smooth data flow across departments. they are responsible for collecting, consolidating, and validating data from multiple sources, preparing daily/weekly/monthly reports, and creating dashboards to support management decision-making. the role also involves analyzing performance trends, identifying gaps or process improvements, and ensuring data accuracy in all reports. additionally, the wfm exe…",False,False,False,False,False,False,False,False,MIS_executive,Pune
MIS_executive_Pune,Graduated And Undergraduate,IH Enterprise,"Pune, Maharashtra",Accounting & Finance Jobs,"Greeting Of The Day. Urgent Need For Following Profile. Send Your Resume On Whats-App (9I-84070-96567) Hr Team. Management Group (A) HR Executive/HR Manager/Asst Manager/Admin Executive/Admin Manager/ Project Manager, Management Trainee, Business Executive, Management Executive, Management Trainee (MBA’s , Hotel Management & Admin), Team Leader, Supervisor/ Work From Home. Finance Group (F) Finance /Accountant/ Account Assistant/Accounts Manager / Tax and Cost Executive/CA Intermediate /Charted…",2024-07-31T03:09:00Z,https://www.adzuna.in/details/4801481011?utm_medium=api&utm_source=bf82a680,"graduated and undergraduate accounting & finance jobs greeting of the day. urgent need for following profile. send your resume on whats-app (9i-84070-96567) hr team. management group (a) hr executive/hr manager/asst manager/admin executive/admin manager/ project manager, management trainee, business executive, management executive, management trainee (mba’s , hotel management & admin), team leader, supervisor/ work from home. finance group (f) finance /accountant/ account assistant/accounts manager / tax and cost executive/ca intermediate /charted…",False,False,False,False,False,False,False,False,MIS_executive,Pune
MIS_executive_Pune,Sr. Associate RTA,Tech Mahindra Limited,"Pune, Maharashtra",IT Jobs,"Job Title Sr. Associate RTA Location Pune Experience 2 to 4 Years (Any Graduate can apply.) Skills Minimum of 1.8 Years of experience as a MIS / WFM executive who will acts as a liaison between WFM function and Operations across accounts. Job Description The Client is a key player in the telecommunications and media landscape, known for its comprehensive range of services, commitment to innovation, and dedication to corporate social responsibility in North America. We are looking for dynamic WF…",2026-06-12T06:50:41Z,https://www.adzuna.in/details/5760748343?utm_medium=api&utm_source=bf82a680,"sr. associate rta it jobs job title sr. associate rta location pune experience 2 to 4 years (any graduate can apply.) skills minimum of 1.8 years of experience as a mis / wfm executive who will acts as a liaison between wfm function and operations across accounts. job description the client is a key player in the telecommunications and media landscape, known for its comprehensive range of services, commitment to innovation, and dedication to corporate social responsibility in north america. we are looking for dynamic wf…",False,False,False,False,False,False,False,False,MIS_executive,Pune
MIS_executive_Pune,Customer Service Executive- DA,r3 Consultant,"Pune, Maharashtra",IT Jobs,"Job Title: Customer Service Executive – MIS & Advanced Excel Location: Pune Experience: Minimum 2 years Budget: Up to 6 LPA Shift: US Shifts (Night Shift) Job Overview We are seeking a detail-oriented and proactive Customer Service Executive with strong Advanced Excel and MIS skills to join our team. The role involves handling customer service operations, preparing and maintaining MIS reports, and supporting data-driven decision-making processes. Key Responsibilities Handle inbound and outbound…",2025-08-10T04:20:13Z,https://www.adzuna.in/details/5346353752?utm_medium=api&utm_source=bf82a680,"customer service executive- da it jobs job title: customer service executive – mis & advanced excel location: pune experience: minimum 2 years budget: up to 6 lpa shift: us shifts (night shift) job overview we are seeking a detail-oriented and proactive customer service executive with strong advanced excel and mis skills to join our team. the role involves handling customer service operations, preparing and maintaining mis reports, and supporting data-driven decision-making processes. key responsibilities handle inbound and outbound…",False,False,False,True,False,False,False,False,MIS_executive,Pune
MIS_executive_Delhi,MIS Executive,Selective Placement Consultants,"New Delhi, Delhi",IT Jobs,"Job Description: Daily, Monthly and Yearly generates of MIS Reports analyzing the cases Prepare report on excel using different reporting tools and formulas Report generation thru Pivot Table and pivot Chart Maintained Daily Sales Data and automation report Maintain Production Data Should have good Typing Speed Should have good knowledge of Advanced Excel.",2026-05-13T02:02:50Z,https://www.adzuna.in/details/5727122790?utm_medium=api&utm_source=bf82a680,"mis executive it jobs job description: daily, monthly and yearly generates of mis reports analyzing the cases prepare report on excel using different reporting tools and formulas report generation thru pivot table and pivot chart maintained daily sales data and automation report maintain production data should have good typing speed should have good knowledge of advanced excel.",False,False,False,True,False,False,False,False,MIS_executive,Delhi
MIS_executive_Delhi,MIS Executive - Delhi(Uttamnagar),DC Consultants,"Delhi, India",IT Jobs,"Job Description: We have an urgent opening for the position of MIS Executive for a reputed Company for their Delhi(Uttamnagar) Head Office. Job description: Good Knowledge of MIS handling, support & queries. Good experience in maintaining, managing, and updating data. This position requires knowledge of Advance Excel (Google spread sheets),presentation. Skills, data management, and excellent communication skills. Interdepartmental coordination. Provide support and maintenance to existing report…",2026-05-13T02:19:38Z,https://www.adzuna.in/details/5727283650?utm_medium=api&utm_source=bf82a680,"mis executive - delhi(uttamnagar) it jobs job description: we have an urgent opening for the position of mis executive for a reputed company for their delhi(uttamnagar) head office. job description: good knowledge of mis handling, support & queries. good experience in maintaining, managing, and updating data. this position requires knowledge of advance excel (google spread sheets),presentation. skills, data management, and excellent communication skills. interdepartmental coordination. provide support and maintenance to existing report…",False,False,False,True,False,False,False,False,MIS_executive,Delhi
MIS_executive_Delhi,Mis Executive google app script,Career Solutions,"Delhi, India",IT Jobs,"Design & implement MIS for core functions sales, operations, inventory, finance with clear data flows and governance Google Sheets; standardize templates and automate refreshes. Automate workflows with Google Apps Script (custom functions, triggers Skills: Data Governance, Excel, google sheets , Mis Reporting Experience: 4.00-7.00 Years",2026-07-01T07:18:16Z,https://www.adzuna.in/details/5782690559?utm_medium=api&utm_source=bf82a680,"mis executive google app script it jobs design & implement mis for core functions sales, operations, inventory, finance with clear data flows and governance google sheets; standardize templates and automate refreshes. automate workflows with google apps script (custom functions, triggers skills: data governance, excel, google sheets , mis reporting experience: 4.00-7.00 years",False,False,False,True,False,False,False,False,MIS_executive,Delhi
MIS_executive_Delhi,Data Analyst / Data Operator / MIS Executive,Happiest Resume,"New Delhi, Delhi",IT Jobs,"We are seeking a detail-oriented and analytical Data Analyst / Data Operator / MIS Executive to manage, analyse, and report operational and medical data. The ideal candidate will have experience handling large datasets, maintaining daily billing and medical records, preparing MIS reports and dashboards, and ensuring data accuracy to support business operations and decision-making. As a key member of our team, you will be responsible for collecting, validating, and analysing daily medical and op…",2026-08-05T14:49:00Z,https://www.adzuna.in/details/5828883550?utm_medium=api&utm_source=bf82a680,"data analyst / data operator / mis executive it jobs we are seeking a detail-oriented and analytical data analyst / data operator / mis executive to manage, analyse, and report operational and medical data. the ideal candidate will have experience handling large datasets, maintaining daily billing and medical records, preparing mis reports and dashboards, and ensuring data accuracy to support business operations and decision-making. as a key member of our team, you will be responsible for collecting, validating, and analysing daily medical and op…",False,False,False,False,False,False,False,False,MIS_executive,Delhi
MIS_executive_Delhi,Data Analyst / Data Operator / MIS Executive,Happiest Resume,"Delhi, India",IT Jobs,"We are seeking a detail-oriented and analytical Data Analyst / Data Operator / MIS Executive to manage, analyse, and report operational and medical data. The ideal candidate will have experience handling large datasets, maintaining daily billing and medical records, preparing MIS reports and dashboards, and ensuring data accuracy to support business operations and decision-making. As a key member of our team, you will be responsible for collecting, validating, and analysing daily medical and op…",2026-08-05T14:48:45Z,https://www.adzuna.in/details/5828882971?utm_medium=api&utm_source=bf82a680,"data analyst / data operator / mis executive it jobs we are seeking a detail-oriented and analytical data analyst / data operator / mis executive to manage, analyse, and report operational and medical data. the ideal candidate will have experience handling large datasets, maintaining daily billing and medical records, preparing mis reports and dashboards, and ensuring data accuracy to support business operations and decision-making. as a key member of our team, you will be responsible for collecting, validating, and analysing daily medical and op…",False,False,False,False,False,False,False,False,MIS_executive,Delhi
MIS_executive_Delhi,MIS Executive_Netaji Subhash Place (Male Candidate ),RECEX,"Delhi, India",IT Jobs,"Job Description: Responsibilities : Develop and manage MIS reports and dashboards for sales, inventory, and operations. Analyze data trends to support decision-making and strategic planning. Ensure accuracy and timely delivery of reports to management. Monitor system performance and troubleshoot issues. Maintain data integrity and security. Assist in the development of new reporting tools and methodologies. Qualifications : Bachelor’s degree Experience in MIS or data analysis Proficiency in MS …",2026-05-13T02:15:32Z,https://www.adzuna.in/details/5727262288?utm_medium=api&utm_source=bf82a680,"mis executive_netaji subhash place (male candidate ) it jobs job description: responsibilities : develop and manage mis reports and dashboards for sales, inventory, and operations. analyze data trends to support decision-making and strategic planning. ensure accuracy and timely delivery of reports to management. monitor system performance and troubleshoot issues. maintain data integrity and security. assist in the development of new reporting tools and methodologies. qualifications : bachelor’s degree experience in mis or data analysis proficiency in ms …",False,False,False,False,False,False,False,False,MIS_executive,Delhi
MIS_executive_Delhi,MIS,Kestone Integrated Marketing Services,"Delhi, India",Admin Jobs,"Based on job listings we surveyed, employers desire MIS Executives with these core skills. To achieve success as an MIS Executive, focus on the following. Analyze problems and discover the best ways to solve them Develop and implement strategies to achieve organizational goals Communicate clearly to superiors and give understandable instruction to subordinates Allocate resources effectively to reach organizational goals Lead and motivate teams to promote efficiency and effectiveness Adva Skills…",2022-05-19T05:30:49Z,https://www.adzuna.in/details/3148437371?utm_medium=api&utm_source=bf82a680,"mis admin jobs based on job listings we surveyed, employers desire mis executives with these core skills. to achieve success as an mis executive, focus on the following. analyze problems and discover the best ways to solve them develop and implement strategies to achieve organizational goals communicate clearly to superiors and give understandable instruction to subordinates allocate resources effectively to reach organizational goals lead and motivate teams to promote efficiency and effectiveness adva skills…",False,False,False,False,False,False,False,False,MIS_executive,Delhi
MIS_executive_Delhi,"Executive / Sr. Executive – Land Coordination, MIS and Project Management), Saket, Delhi",Talent Leads Consultants,"Delhi, India","Energy, Oil & Gas Jobs","Job Description: Executive / Sr. Executive – Land Coordination & Project Management Designation: Executive / Sr. Executive Function: Land Acquisition & Liaison Department: Land Acquisition Reporting To: Head – Land Acquisition Superior: Business Head – Projects Location: Saket, New Delhi Business: Renewable Energy Business Experience: 2–4 Years Qualification: MBA / LLB / Legal Background Preferred 1) Job Purpose: To provide centralized coordination, project monitoring, MIS reporting, stakeholde…",2026-06-05T02:34:11Z,https://www.adzuna.in/details/5752333889?utm_medium=api&utm_source=bf82a680,"executive / sr. executive – land coordination, mis and project management), saket, delhi energy, oil & gas jobs job description: executive / sr. executive – land coordination & project management designation: executive / sr. executive function: land acquisition & liaison department: land acquisition reporting to: head – land acquisition superior: business head – projects location: saket, new delhi business: renewable energy business experience: 2–4 years qualification: mba / llb / legal background preferred 1) job purpose: to provide centralized coordination, project monitoring, mis reporting, stakeholde…",False,False,False,False,False,False,False,False,MIS_executive,Delhi
MIS_executive_Delhi,AM- Procurement,GMR Airports,"Delhi, India",Logistics & Warehouse Jobs,"Job Purpose: This role is responsible for verifying, validating, and registering new vendors on the SMART Portal, linking them with SAP ERP, and facilitating the sourcing of materials and services needed by the organization. The position also supports miscellaneous office service requirements such as preparing presentations, validating BI dashboards, and ensuring timely and effective services through MIS reporting. Additionally, the role involves performing procurement-related activities for th…",2026-06-27T07:25:37Z,https://www.adzuna.in/details/5778434296?utm_medium=api&utm_source=bf82a680,"am- procurement logistics & warehouse jobs job purpose: this role is responsible for verifying, validating, and registering new vendors on the smart portal, linking them with sap erp, and facilitating the sourcing of materials and services needed by the organization. the position also supports miscellaneous office service requirements such as preparing presentations, validating bi dashboards, and ensuring timely and effective services through mis reporting. additionally, the role involves performing procurement-related activities for th…",False,False,False,False,False,False,False,False,MIS_executive,Delhi
MIS_executive_Hyderabad,MIS Executive,Not disclosed,"Hyderabad, Telangana",IT Jobs,"We are searching for an innovative, well-organized MIS Executive to join our growing company. The MIS Executive's responsibilities include designing and developing computer systems on time and to specifications, developing strategies, keeping up-to-date with the latest developments in analyzing operations and making suggestions for improvement. They also allocate resources, as well as assist with training and on boarding. You should be able to effectively manage risks and also protect data. Res…",2024-05-10T07:38:52Z,https://www.adzuna.in/details/4686705021?utm_medium=api&utm_source=bf82a680,"mis executive it jobs we are searching for an innovative, well-organized mis executive to join our growing company. the mis executive's responsibilities include designing and developing computer systems on time and to specifications, developing strategies, keeping up-to-date with the latest developments in analyzing operations and making suggestions for improvement. they also allocate resources, as well as assist with training and on boarding. you should be able to effectively manage risks and also protect data. res…",False,False,False,False,False,False,False,False,MIS_executive,Hyderabad
MIS_executive_Hyderabad,MIS Executive,Techblocks,"Hyderabad, Telangana",IT Jobs,"We are looking for a detail-oriented and proactive MIS Executive to join our team. The ideal candidate will have strong expertise in Excel and be capable of preparing reports and dashboards to support business decisions. A basic understanding of Power BI will be considered an added advantage. This role is perfect for someone who enjoys working with data, has a keen eye for accuracy, and thrives in a fast-paced environment. Key Responsibilities: Prepare, maintain, and analyze daily, weekly, and …",2026-08-08T07:34:27Z,https://www.adzuna.in/details/5832800884?utm_medium=api&utm_source=bf82a680,"mis executive it jobs we are looking for a detail-oriented and proactive mis executive to join our team. the ideal candidate will have strong expertise in excel and be capable of preparing reports and dashboards to support business decisions. a basic understanding of power bi will be considered an added advantage. this role is perfect for someone who enjoys working with data, has a keen eye for accuracy, and thrives in a fast-paced environment. key responsibilities: prepare, maintain, and analyze daily, weekly, and …",False,False,True,True,False,False,False,False,MIS_executive,Hyderabad
